Date,last_close,last_open,last_max,last_min,change_precent,Open,High,Low,Close,adj_close_brent,Volume
2021-06-17,91.89,91.43,92.01,91.31,0.83,73.9800033569336,74.48999786376953,72.0,73.08000183105469,73.08000183105469,42085
2021-06-16,91.13,90.54,91.4,90.44,0.65,74.30000305175781,74.95999908447266,73.88999938964844,74.38999938964844,74.38999938964844,42294
2021-06-15,90.54,90.48,90.68,90.35,0.02,73.0999984741211,74.33000183105469,72.77999877929688,73.98999786376953,73.98999786376953,32191
2021-06-14,90.52,90.51,90.6,90.41,-0.04,72.48999786376953,73.63999938964844,72.48999786376953,72.86000061035156,72.86000061035156,25816
2021-06-11,90.56,90.07,90.61,89.96,0.53,72.38999938964844,73.08000183105469,71.87999725341797,72.69000244140625,72.69000244140625,36538
2021-06-10,90.07,90.14,90.31,89.98,-0.05,72.08999633789062,72.91999816894531,70.94999694824219,72.5199966430664,72.5199966430664,37080
2021-06-09,90.12,90.13,90.17,89.84,0.05,72.13999938964844,72.87999725341797,71.81999969482422,72.22000122070312,72.22000122070312,31013
2021-06-08,90.08,89.99,90.18,89.96,0.14,71.38999938964844,72.41000366210938,70.72000122070312,72.22000122070312,72.22000122070312,29742
2021-06-07,89.95,90.13,90.3,89.91,-0.21,71.69999694824219,72.26000213623047,71.0999984741211,71.48999786376953,71.48999786376953,21019
2021-06-04,90.14,90.47,90.63,90.03,-0.42,71.3499984741211,72.16999816894531,70.76000213623047,71.88999938964844,71.88999938964844,24006
2021-06-03,90.51,89.93,90.55,89.89,0.67,71.2699966430664,71.9800033569336,70.66000366210938,71.30999755859375,71.30999755859375,25178
2021-06-02,89.91,89.92,90.25,89.86,0.09,70.55999755859375,71.48999786376953,70.37000274658203,71.3499984741211,71.3499984741211,22202
2021-06-01,89.83,89.81,89.94,89.66,-0.22,69.62999725341797,69.62999725341797,69.62999725341797,69.62999725341797,69.62999725341797,39925
2021-05-28,90.03,90.03,90.44,89.98,0.07,69.62000274658203,69.83000183105469,69.41999816894531,69.62999725341797,69.62999725341797,861
2021-05-27,89.97,90.08,90.18,89.89,-0.08,68.87999725341797,69.51000213623047,68.11000061035156,69.45999908447266,69.45999908447266,6546
2021-05-26,90.04,89.69,90.11,89.59,0.45,68.62999725341797,69.16000366210938,68.02999877929688,68.87000274658203,68.87000274658203,21097
2021-05-25,89.64,89.85,89.87,89.54,-0.23,68.38999938964844,68.88999938964844,67.83999633789062,68.6500015258789,68.6500015258789,20377
2021-05-24,89.84,90.03,90.1,89.76,-0.19,66.63999938964844,68.63999938964844,66.47000122070312,68.45999908447266,68.45999908447266,29400
2021-05-21,90.02,89.78,90.15,89.65,0.23,65.04000091552734,66.94000244140625,64.55999755859375,66.44000244140625,66.44000244140625,33829
2021-05-20,89.81,90.21,90.23,89.75,-0.42,66.7300033569336,67.1500015258789,64.79000091552734,65.11000061035156,65.11000061035156,35448
2021-05-19,90.19,89.78,90.29,89.69,0.49,68.58000183105469,68.5999984741211,65.29000091552734,66.66000366210938,66.66000366210938,42607
2021-05-18,89.75,90.18,90.2,89.69,-0.46,69.52999877929688,70.23999786376953,67.27999877929688,68.70999908447266,68.70999908447266,43138
2021-05-17,90.16,90.3,90.43,90.15,-0.17,68.86000061035156,69.62999725341797,68.19999694824219,69.45999908447266,69.45999908447266,26662
2021-05-14,90.32,90.76,90.8,90.28,-0.47,67.01000213623047,68.86000061035156,66.5,68.70999908447266,68.70999908447266,31042
2021-05-13,90.75,90.75,90.91,90.59,0.04,69.0199966430664,69.0199966430664,66.47000122070312,67.05000305175781,67.05000305175781,38726
2021-05-12,90.71,90.19,90.8,90.16,0.63,68.72000122070312,69.9000015258789,68.19000244140625,69.31999969482422,69.31999969482422,31702
2021-05-11,90.14,90.24,90.36,89.98,-0.08,68.23999786376953,68.75,67.12999725341797,68.55000305175781,68.55000305175781,40504
2021-05-10,90.21,90.23,90.34,90.04,-0.02,68.62000274658203,70.26000213623047,67.41000366210938,68.31999969482422,68.31999969482422,31833
2021-05-07,90.23,90.88,90.96,90.19,-0.79,68.29000091552734,68.61000061035156,67.37999725341797,68.27999877929688,68.27999877929688,29163
2021-05-06,90.95,91.27,91.38,90.88,-0.39,68.56999969482422,69.37000274658203,67.93000030517578,68.08999633789062,68.08999633789062,25171
2021-05-05,91.31,91.28,91.44,91.17,0.02,69.5,69.95999908447266,68.33999633789062,68.95999908447266,68.95999908447266,32004
2021-05-03,90.94,91.3,91.39,90.87,-0.37,67.29000091552734,67.29000091552734,67.29000091552734,67.29000091552734,67.29000091552734,27613
2021-04-30,91.28,90.63,91.32,90.59,0.73,68.31999969482422,68.31999969482422,67.1500015258789,67.25,67.25,1136
2021-04-29,90.61,90.55,90.79,90.42,0.0,67.04000091552734,68.94999694824219,67.04000091552734,68.55999755859375,68.55999755859375,10592
2021-04-28,90.61,90.9,91.13,90.55,-0.33,66.66000366210938,67.86000061035156,66.16000366210938,67.2699966430664,67.2699966430664,24119
2021-04-27,90.91,90.88,91.07,90.81,0.11,65.7699966430664,66.80000305175781,65.69999694824219,66.41999816894531,66.41999816894531,33604
2021-04-26,90.81,90.83,90.99,90.68,-0.06,66.0199966430664,66.25,64.56999969482422,65.6500015258789,65.6500015258789,27250
2021-04-23,90.86,91.29,91.3,90.81,-0.52,65.62000274658203,66.30999755859375,65.16999816894531,66.11000061035156,66.11000061035156,22397
2021-04-22,91.33,91.11,91.42,91.0,0.2,65.11000061035156,65.83999633789062,64.58000183105469,65.4000015258789,65.4000015258789,26722
2021-04-21,91.15,91.21,91.43,91.09,-0.09,66.36000061035156,66.5199966430664,64.95999908447266,65.31999969482422,65.31999969482422,32764
2021-04-20,91.24,91.05,91.28,90.86,0.19,67.12000274658203,68.08000183105469,65.5,66.56999969482422,66.56999969482422,40194
2021-04-19,91.07,91.54,91.75,91.03,-0.53,66.69000244140625,67.2300033569336,66.19000244140625,67.05000305175781,67.05000305175781,19740
2021-04-16,91.56,91.66,91.81,91.49,-0.15,66.86000061035156,67.37999725341797,66.44999694824219,66.7699966430664,66.7699966430664,24035
2021-04-15,91.69,91.63,91.75,91.49,0.0,66.3499984741211,67.02999877929688,65.95999908447266,66.94000244140625,66.94000244140625,23442
2021-04-14,91.69,91.83,91.83,91.57,-0.18,64.01000213623047,66.9000015258789,63.88999938964844,66.58000183105469,66.58000183105469,35988
2021-04-13,91.85,92.08,92.32,91.79,-0.31,63.2400016784668,64.18000030517578,63.22999954223633,63.66999816894531,63.66999816894531,26957
2021-04-12,92.14,92.18,92.33,92.01,-0.03,63.02000045776367,64.30999755859375,62.40999984741211,63.27999877929688,63.27999877929688,36366
2021-04-09,92.16,92.07,92.41,92.03,0.11,63.290000915527344,63.459999084472656,62.56999969482422,62.95000076293945,62.95000076293945,29073
2021-04-08,92.06,92.42,92.48,92.0,-0.43,62.97999954223633,63.41999816894531,62.380001068115234,63.20000076293945,63.20000076293945,32283
2021-04-07,92.46,92.32,92.5,92.14,0.13,62.68000030517578,63.52000045776367,61.59999847412109,63.15999984741211,63.15999984741211,42225
2021-04-06,92.33,92.57,92.79,92.27,-0.28,62.29999923706055,64.2699966430664,62.08000183105469,62.7400016784668,62.7400016784668,44319
2021-04-05,92.6,93.01,93.11,92.54,-0.46,64.80999755859375,64.80999755859375,61.2400016784668,62.150001525878906,62.150001525878906,37285
2021-04-01,92.93,93.22,93.34,92.88,-0.32,63.59999847412109,63.59999847412109,63.59999847412109,63.59999847412109,63.59999847412109,66715
2021-03-31,93.23,93.24,93.44,92.99,-0.07,64.4800033569336,64.69000244140625,63.540000915527344,63.540000915527344,63.540000915527344,257
2021-03-30,93.3,92.91,93.35,92.88,0.38,65.30999755859375,65.6500015258789,63.63999938964844,64.13999938964844,64.13999938964844,4695
2021-03-29,92.94,92.72,92.96,92.72,0.19,64.04000091552734,65.44999694824219,63.13999938964844,64.9800033569336,64.9800033569336,18231
2021-03-26,92.77,92.81,92.87,92.64,0.26,61.7400016784668,64.87999725341797,61.7400016784668,64.56999969482422,64.56999969482422,23364
2021-03-25,92.53,92.6,92.92,92.51,0.0,64.1500015258789,64.1500015258789,60.97999954223633,61.95000076293945,61.95000076293945,27894
2021-03-24,92.53,92.39,92.61,92.34,0.21,60.34999847412109,64.55999755859375,60.34000015258789,64.41000366210938,64.41000366210938,36451
2021-03-23,92.34,91.8,92.39,91.76,0.65,64.30999755859375,64.33999633789062,60.2599983215332,60.790000915527344,60.790000915527344,43200
2021-03-22,91.74,92.07,92.15,91.71,-0.19,64.66000366210938,65.06999969482422,63.45000076293945,64.62000274658203,64.62000274658203,29644
2021-03-19,91.92,91.83,92.17,91.66,0.06,62.83000183105469,64.9000015258789,62.08000183105469,64.52999877929688,64.52999877929688,54241
2021-03-18,91.86,91.4,91.9,91.3,0.46,67.93000030517578,68.1500015258789,61.41999816894531,63.27999877929688,63.27999877929688,61688
2021-03-17,91.44,91.86,92.0,91.37,-0.46,68.38999938964844,68.87999725341797,66.95999908447266,68.0,68.0,37607
2021-03-16,91.86,91.83,92.03,91.68,0.03,68.86000061035156,68.95999908447266,67.36000061035156,68.38999938964844,68.38999938964844,27321
2021-03-15,91.83,91.66,91.96,91.54,0.17,69.12000274658203,70.0199966430664,67.83000183105469,68.87999725341797,68.87999725341797,30212
2021-03-12,91.68,91.43,91.96,91.4,0.28,69.58999633789062,69.9000015258789,69.02999877929688,69.22000122070312,69.22000122070312,27364
2021-03-11,91.42,91.79,91.88,91.36,-0.44,68.26000213623047,69.83000183105469,68.0,69.62999725341797,69.62999725341797,30629
2021-03-10,91.82,92.05,92.24,91.77,-0.15,67.33000183105469,68.43000030517578,66.5199966430664,67.9000015258789,67.9000015258789,37089
2021-03-09,91.96,92.46,92.5,91.91,-0.38,68.0999984741211,69.31999969482422,67.13999938964844,67.5199966430664,67.5199966430664,30989
2021-03-08,92.31,91.99,92.42,91.84,0.37,69.9000015258789,71.36000061035156,67.80999755859375,68.23999786376953,68.23999786376953,37511
2021-03-05,91.98,91.66,92.19,91.62,0.38,67.26000213623047,69.69000244140625,66.66000366210938,69.36000061035156,69.36000061035156,40754
2021-03-04,91.63,91.01,91.67,90.97,0.75,63.93999862670898,67.7300033569336,63.36000061035156,66.73999786376953,66.73999786376953,67790
2021-03-03,90.95,90.79,91.06,90.63,0.18,62.470001220703125,64.69999694824219,62.34000015258789,64.06999969482422,64.06999969482422,35401
2021-03-02,90.79,91.03,91.39,90.72,-0.28,63.38999938964844,64.12999725341797,62.369998931884766,62.70000076293945,62.70000076293945,37996
2021-03-01,91.04,90.93,91.14,90.69,0.18,65.94999694824219,65.94999694824219,65.94999694824219,65.94999694824219,65.94999694824219,33869
2021-02-26,90.88,90.36,90.97,90.13,0.83,66.70999908447266,66.87999725341797,65.69999694824219,66.12999725341797,66.12999725341797,191
2021-02-25,90.13,90.07,90.29,89.68,-0.05,67.33999633789062,67.69999694824219,66.48999786376953,66.87999725341797,66.87999725341797,11746
2021-02-24,90.18,90.1,90.43,89.98,0.01,65.2300033569336,67.29000091552734,64.80000305175781,67.04000091552734,67.04000091552734,27000
2021-02-23,90.17,90.02,90.26,89.94,0.18,65.66000366210938,66.79000091552734,64.4800033569336,65.37000274658203,65.37000274658203,34643
2021-02-22,90.01,90.34,90.57,90.0,-0.39,62.72999954223633,65.83999633789062,62.59000015258789,65.23999786376953,65.23999786376953,32173
2021-02-19,90.36,90.57,90.65,90.18,-0.25,63.650001525878906,63.93000030517578,62.11000061035156,62.90999984741211,62.90999984741211,54254
2021-02-18,90.59,90.9,90.98,90.54,-0.39,64.87000274658203,65.48999786376953,63.22999954223633,63.93000030517578,63.93000030517578,43309
2021-02-17,90.95,90.71,91.06,90.62,0.49,63.54999923706055,64.94999694824219,62.75,64.33999633789062,64.33999633789062,47339
2021-02-16,90.51,90.29,90.65,90.12,0.03,62.77000045776367,63.810001373291016,62.68999862670898,63.34999847412109,63.34999847412109,65492
2021-02-12,90.48,90.41,90.74,90.38,0.07,60.86000061035156,62.83000183105469,60.34000015258789,62.43000030517578,62.43000030517578,36933
2021-02-11,90.42,90.46,90.47,90.26,0.05,61.209999084472656,61.5,60.72999954223633,61.13999938964844,61.13999938964844,26169
2021-02-10,90.37,90.49,90.53,90.25,-0.08,61.22999954223633,61.68000030517578,60.88999938964844,61.470001220703125,61.470001220703125,28344
2021-02-09,90.44,90.91,90.93,90.43,-0.54,60.63999938964844,61.27000045776367,60.040000915527344,61.09000015258789,61.09000015258789,31230
2021-02-08,90.93,91.0,91.24,90.9,-0.12,59.560001373291016,60.70000076293945,59.54999923706055,60.560001373291016,60.560001373291016,21098
2021-02-05,91.04,91.49,91.6,90.98,-0.53,59.09999847412109,59.790000915527344,59.08000183105469,59.34000015258789,59.34000015258789,23510
2021-02-04,91.53,91.09,91.58,91.08,0.39,58.66999816894531,59.04999923706055,58.060001373291016,58.84000015258789,58.84000015258789,24732
2021-02-03,91.17,91.05,91.31,90.99,-0.03,57.790000915527344,58.93999862670898,57.52999877929688,58.459999084472656,58.459999084472656,34146
2021-02-02,91.2,91.0,91.29,90.8,0.24,56.290000915527344,58.04999923706055,56.220001220703125,57.459999084472656,57.459999084472656,34815
2021-02-01,90.98,90.53,91.06,90.5,0.44,55.880001068115234,55.880001068115234,55.880001068115234,55.880001068115234,55.880001068115234,34234
2021-01-29,90.58,90.56,90.78,90.36,0.14,55.52000045776367,56.34999847412109,55.43000030517578,55.880001068115234,55.880001068115234,1143
2021-01-28,90.46,90.73,90.86,90.4,-0.21,55.66999816894531,56.59000015258789,55.220001220703125,55.52999877929688,55.52999877929688,6141
2021-01-27,90.65,90.15,90.88,90.15,0.53,56.08000183105469,56.47999954223633,55.20000076293945,55.810001373291016,55.810001373291016,20094
2021-01-26,90.17,90.39,90.61,90.12,-0.24,55.97999954223633,56.34000015258789,55.400001525878906,55.90999984741211,55.90999984741211,19102
2021-01-25,90.39,90.23,90.52,90.08,0.17,55.20000076293945,56.02000045776367,55.09000015258789,55.880001068115234,55.880001068115234,24457
2021-01-22,90.24,90.05,90.31,90.05,0.12,56.150001525878906,56.16999816894531,54.4900016784668,55.40999984741211,55.40999984741211,33071
2021-01-21,90.13,90.42,90.45,90.05,-0.38,55.77999877929688,56.2400016784668,55.5099983215332,56.09999847412109,56.09999847412109,22792
2021-01-20,90.47,90.41,90.7,90.28,-0.03,55.900001525878906,56.619998931884766,55.650001525878906,56.08000183105469,56.08000183105469,33793
2021-01-19,90.5,90.73,90.76,90.4,-0.29,54.7400016784668,56.08000183105469,54.5,55.900001525878906,55.900001525878906,36910
2021-01-15,90.77,90.22,90.8,90.22,0.59,56.43000030517578,56.63999938964844,54.650001525878906,55.09999847412109,55.09999847412109,30604
2021-01-14,90.24,90.28,90.58,90.07,-0.13,55.93999862670898,56.540000915527344,55.2400016784668,56.41999816894531,56.41999816894531,33446
2021-01-13,90.36,90.0,90.45,89.92,0.29,56.72999954223633,57.41999816894531,55.77999877929688,56.060001373291016,56.060001373291016,32953
2021-01-12,90.09,90.52,90.62,90.03,-0.41,55.560001373291016,56.77999877929688,55.52999877929688,56.58000183105469,56.58000183105469,27874
2021-01-11,90.46,90.07,90.73,90.03,0.41,56.209999084472656,56.27999877929688,54.97999954223633,55.65999984741211,55.65999984741211,33199
2021-01-08,90.1,89.83,90.25,89.66,0.3,54.459999084472656,56.29999923706055,54.36000061035156,55.9900016784668,55.9900016784668,37597
2021-01-07,89.83,89.32,89.97,89.32,0.33,54.13999938964844,54.900001525878906,53.93999862670898,54.380001068115234,54.380001068115234,30800
2021-01-06,89.53,89.48,89.8,89.21,0.11,53.59000015258789,54.720001220703125,53.150001525878906,54.29999923706055,54.29999923706055,49186
2021-01-05,89.44,89.9,89.9,89.43,-0.48,50.7400016784668,53.880001068115234,50.619998931884766,53.59999847412109,53.59999847412109,62791
2021-01-04,89.87,89.93,89.94,89.42,-0.08,51.65999984741211,53.31999969482422,50.58000183105469,51.09000015258789,51.09000015258789,50232
2020-12-30,89.68,89.98,89.98,89.56,-0.35,51.04999923706055,51.52000045776367,51.04999923706055,51.34000015258789,51.34000015258789,18326
2020-12-29,89.99,90.21,90.23,89.85,-0.38,51.060001373291016,51.630001068115234,50.869998931884766,51.09000015258789,51.09000015258789,5788
2020-12-28,90.34,90.22,90.38,89.98,0.02,51.20000076293945,52.02000045776367,50.52000045776367,50.86000061035156,50.86000061035156,9704
2020-12-24,90.32,90.28,90.38,90.15,-0.1,51.09999847412109,51.7599983215332,50.63999938964844,51.290000915527344,51.290000915527344,11666
2020-12-23,90.41,90.52,90.67,90.16,-0.27,49.79999923706055,51.59000015258789,49.18000030517578,51.20000076293945,51.20000076293945,18879
2020-12-22,90.65,90.09,90.72,90.06,0.68,50.900001525878906,50.93000030517578,49.560001373291016,50.08000183105469,50.08000183105469,22381
2020-12-21,90.04,89.92,91.02,89.92,0.03,52.310001373291016,52.34000015258789,49.209999084472656,50.90999984741211,50.90999984741211,33507
2020-12-18,90.02,89.83,90.13,89.83,0.22,51.45000076293945,52.470001220703125,51.13999938964844,52.2599983215332,52.2599983215332,24749
2020-12-17,89.82,90.27,90.27,89.73,-0.69,51.08000183105469,51.880001068115234,51.0099983215332,51.5,51.5,24947
2020-12-16,90.45,90.49,90.7,90.13,-0.03,50.720001220703125,51.20000076293945,50.36000061035156,51.08000183105469,51.08000183105469,25996
2020-12-15,90.47,90.69,90.82,90.42,-0.26,50.33000183105469,50.880001068115234,49.790000915527344,50.7599983215332,50.7599983215332,24071
2020-12-14,90.71,90.98,90.98,90.42,-0.29,50.060001373291016,50.79999923706055,49.18000030517578,50.290000915527344,50.290000915527344,28782
2020-12-11,90.98,90.74,91.04,90.62,0.17,50.34000015258789,50.7400016784668,49.75,49.970001220703125,49.970001220703125,25222
2020-12-10,90.82,91.06,91.15,90.67,-0.29,48.97999954223633,51.06999969482422,48.86000061035156,50.25,50.25,30919
2020-12-09,91.09,90.92,91.2,90.69,0.13,48.83000183105469,49.540000915527344,48.380001068115234,48.86000061035156,48.86000061035156,36534
2020-12-08,90.96,90.9,91.02,90.75,0.19,48.68000030517578,49.0,48.11000061035156,48.84000015258789,48.84000015258789,27102
2020-12-07,90.79,90.81,91.24,90.62,0.1,49.22999954223633,49.43000030517578,48.38999938964844,48.790000915527344,48.790000915527344,23896
2020-12-04,90.7,90.71,90.87,90.48,-0.01,48.81999969482422,49.86000061035156,48.77000045776367,49.25,49.25,31658
2020-12-03,90.71,91.06,91.09,90.51,-0.44,48.08000183105469,48.93000030517578,47.68000030517578,48.709999084472656,48.709999084472656,36526
2020-12-02,91.12,91.19,91.5,90.99,-0.21,47.13999938964844,48.75,46.77000045776367,48.25,48.25,35514
2020-12-01,91.31,91.94,91.94,91.16,-0.61,47.61000061035156,47.61000061035156,47.61000061035156,47.61000061035156,47.61000061035156,31987
2020-11-30,91.87,91.78,92.05,91.51,0.09,47.75,47.95000076293945,46.84999847412109,47.59000015258789,47.59000015258789,524
2020-11-27,91.79,92.02,92.05,91.76,-0.22,48.900001525878906,49.06999969482422,47.36000061035156,48.18000030517578,48.18000030517578,12454
2020-11-25,91.99,92.11,92.26,91.93,-0.25,47.86000061035156,49.04999923706055,47.59999847412109,48.61000061035156,48.61000061035156,24897
2020-11-24,92.23,92.53,92.56,92.13,-0.3,45.84000015258789,48.02999877929688,45.84000015258789,47.86000061035156,47.86000061035156,31692
2020-11-23,92.5,92.4,92.8,92.02,0.12,45.130001068115234,46.119998931884766,44.900001525878906,46.060001373291016,46.060001373291016,35378
2020-11-20,92.39,92.34,92.43,92.21,0.11,44.220001220703125,45.18999862670898,44.0,44.959999084472656,44.959999084472656,24489
2020-11-19,92.29,92.56,92.72,92.24,-0.02,44.15999984741211,44.58000183105469,43.790000915527344,44.20000076293945,44.20000076293945,25836
2020-11-18,92.32,92.44,92.51,92.21,-0.11,43.77999877929688,44.880001068115234,43.4900016784668,44.34000015258789,44.34000015258789,28668
2020-11-17,92.42,92.49,92.61,92.27,-0.24,43.900001525878906,44.22999954223633,43.08000183105469,43.75,43.75,27858
2020-11-16,92.64,92.72,92.84,92.46,-0.12,42.72999954223633,44.68000030517578,42.63999938964844,43.81999969482422,43.81999969482422,37770
2020-11-13,92.75,92.95,93.0,92.71,-0.22,43.33000183105469,43.34000015258789,42.630001068115234,42.77999877929688,42.77999877929688,34737
2020-11-12,92.96,93.01,93.14,92.78,-0.09,43.77999877929688,44.47999954223633,43.27999877929688,43.52999877929688,43.52999877929688,36578
2020-11-11,93.04,92.7,93.21,92.61,0.32,43.959999084472656,45.310001373291016,43.61000061035156,43.79999923706055,43.79999923706055,43047
2020-11-10,92.75,92.76,92.97,92.6,0.03,42.130001068115234,44.06999969482422,41.54999923706055,43.61000061035156,43.61000061035156,41973
2020-11-09,92.72,92.24,92.96,92.13,0.54,39.70000076293945,43.4900016784668,39.61000061035156,42.400001525878906,42.400001525878906,55156
2020-11-06,92.23,92.57,92.82,92.18,-0.32,40.77000045776367,40.77999877929688,39.33000183105469,39.45000076293945,39.45000076293945,33078
2020-11-05,92.53,93.34,93.54,92.49,-0.94,41.16999816894531,41.52000045776367,40.34000015258789,40.93000030517578,40.93000030517578,30961
2020-11-04,93.41,93.09,94.3,93.09,-0.16,40.150001525878906,41.34000015258789,39.40999984741211,41.22999954223633,41.22999954223633,39329
2020-11-03,93.55,94.05,94.05,93.29,-0.61,39.220001220703125,40.43999862670898,38.650001525878906,39.709999084472656,39.709999084472656,39534
2020-11-02,94.13,93.89,94.29,93.89,0.1,37.459999084472656,37.459999084472656,37.459999084472656,37.459999084472656,37.459999084472656,40454
2020-10-30,94.04,93.92,94.08,93.65,0.09,37.619998931884766,38.02000045776367,37.0,37.459999084472656,37.459999084472656,908
2020-10-29,93.96,93.46,94.1,93.33,0.59,39.31999969482422,39.5,36.68000030517578,37.650001525878906,37.650001525878906,14205
2020-10-28,93.4,93.15,93.64,93.05,0.5,40.709999084472656,40.709999084472656,38.7400016784668,39.119998931884766,39.119998931884766,21228
2020-10-27,92.94,93.07,93.13,92.79,-0.11,40.52000045776367,41.470001220703125,40.400001525878906,41.20000076293945,41.20000076293945,26720
2020-10-26,93.04,92.76,93.11,92.74,0.3,41.630001068115234,41.630001068115234,40.220001220703125,40.459999084472656,40.459999084472656,28463
2020-10-23,92.77,92.93,93.13,92.66,-0.2,42.43999862670898,42.79999923706055,41.5,41.77000045776367,41.77000045776367,26207
2020-10-22,92.95,92.67,92.97,92.61,0.37,41.720001220703125,42.790000915527344,41.470001220703125,42.459999084472656,42.459999084472656,30590
2020-10-21,92.61,93.05,93.07,92.47,-0.49,42.81999969482422,43.040000915527344,41.459999084472656,41.72999954223633,41.72999954223633,31681
2020-10-20,93.07,93.42,93.5,93.0,-0.39,42.43000030517578,43.310001373291016,42.18999862670898,43.15999984741211,43.15999984741211,31677
2020-10-19,93.43,93.72,93.77,93.21,-0.27,42.7400016784668,43.220001220703125,42.369998931884766,42.619998931884766,42.619998931884766,26265
2020-10-16,93.68,93.8,93.88,93.53,-0.19,43.040000915527344,43.20000076293945,42.27000045776367,42.93000030517578,42.93000030517578,24159
2020-10-15,93.86,93.43,93.9,93.37,0.51,43.40999984741211,43.59999847412109,41.560001373291016,43.15999984741211,43.15999984741211,40144
2020-10-14,93.38,93.54,93.67,93.25,-0.16,42.41999816894531,43.43000030517578,42.130001068115234,43.31999969482422,43.31999969482422,28837
2020-10-13,93.53,93.03,93.6,93.03,0.5,41.83000183105469,42.66999816894531,41.650001525878906,42.45000076293945,42.45000076293945,22528
2020-10-12,93.07,93.06,93.24,93.01,0.01,42.68999862670898,42.810001373291016,41.34999847412109,41.720001220703125,41.720001220703125,24754
2020-10-09,93.06,93.56,93.59,93.0,-0.59,43.40999984741211,43.560001373291016,42.61000061035156,42.84999847412109,42.84999847412109,26041
2020-10-08,93.61,93.61,93.78,93.5,-0.03,42.060001373291016,43.470001220703125,41.86000061035156,43.34000015258789,43.34000015258789,33351
2020-10-07,93.63,93.83,93.9,93.56,-0.06,41.93999862670898,42.41999816894531,41.36000061035156,41.9900016784668,41.9900016784668,30170
2020-10-06,93.69,93.43,93.85,93.33,0.18,41.52000045776367,42.84000015258789,41.220001220703125,42.650001525878906,42.650001525878906,37426
2020-10-05,93.51,93.81,93.87,93.37,-0.35,39.220001220703125,41.77999877929688,39.209999084472656,41.290000915527344,41.290000915527344,30456
2020-10-02,93.84,93.73,94.03,93.69,0.14,40.790000915527344,40.81999969482422,38.790000915527344,39.27000045776367,39.27000045776367,37290
2020-10-01,93.71,93.8,93.92,93.53,-0.19,40.959999084472656,40.959999084472656,40.959999084472656,40.959999084472656,40.959999084472656,36595
2020-09-30,93.89,93.85,94.19,93.67,0.0,40.75,40.970001220703125,40.41999816894531,40.95000076293945,40.95000076293945,517
2020-09-29,93.89,94.24,94.3,93.82,-0.41,42.43000030517578,42.52000045776367,40.43999862670898,41.02999877929688,41.02999877929688,8209
2020-09-28,94.28,94.58,94.64,94.15,-0.38,41.84999847412109,42.619998931884766,41.47999954223633,42.43000030517578,42.43000030517578,11999
2020-09-25,94.64,94.32,94.74,94.19,0.31,41.93000030517578,42.33000183105469,41.52999877929688,41.91999816894531,41.91999816894531,17141
2020-09-24,94.35,94.38,94.59,94.2,-0.04,41.5,42.02000045776367,41.119998931884766,41.93999862670898,41.93999862670898,21940
2020-09-23,94.39,93.99,94.43,93.93,0.43,41.7400016784668,42.63999938964844,41.25,41.77000045776367,41.77000045776367,23779
2020-09-22,93.99,93.55,94.08,93.46,0.35,41.790000915527344,42.18999862670898,41.209999084472656,41.720001220703125,41.720001220703125,19914
2020-09-21,93.66,93.0,93.78,92.75,0.79,43.02000045776367,43.27999877929688,40.97999954223633,41.43999862670898,41.43999862670898,24298
2020-09-18,92.93,92.86,93.01,92.77,-0.05,43.2599983215332,43.810001373291016,42.52999877929688,43.150001525878906,43.150001525878906,26032
2020-09-17,92.97,93.15,93.59,92.87,-0.26,42.2599983215332,43.5099983215332,41.52000045776367,43.29999923706055,43.29999923706055,27245
2020-09-16,93.21,93.08,93.28,92.78,0.18,40.75,42.43999862670898,40.58000183105469,42.220001220703125,42.220001220703125,29327
2020-09-15,93.05,93.06,93.14,92.79,0.0,39.65999984741211,40.81999969482422,39.38999938964844,40.52999877929688,40.52999877929688,25333
2020-09-14,93.05,93.29,93.33,92.87,-0.3,39.77000045776367,40.09000015258789,39.310001373291016,39.61000061035156,39.61000061035156,22118
2020-09-11,93.33,93.33,93.38,93.1,0.0,39.95000076293945,40.34999847412109,39.380001068115234,39.83000183105469,39.83000183105469,24576
2020-09-10,93.34,93.23,93.45,92.7,0.09,40.63999938964844,40.95000076293945,39.720001220703125,40.060001373291016,40.060001373291016,24171
2020-09-09,93.25,93.58,93.66,93.14,-0.2,39.79999923706055,41.20000076293945,39.27999877929688,40.790000915527344,40.790000915527344,30286
2020-09-08,93.44,93.05,93.52,93.0,0.78,42.220001220703125,42.45000076293945,39.29999923706055,39.77999877929688,39.77999877929688,52172
2020-09-04,92.72,92.8,93.24,92.66,-0.02,43.869998931884766,44.540000915527344,42.29999923706055,42.65999984741211,42.65999984741211,32210
2020-09-03,92.74,92.66,93.07,92.65,-0.12,44.369998931884766,44.61000061035156,43.15999984741211,44.06999969482422,44.06999969482422,30615
2020-09-02,92.85,92.28,92.87,92.21,0.55,45.84999847412109,46.040000915527344,44.20000076293945,44.43000030517578,44.43000030517578,31416
2020-08-31,92.14,92.3,92.48,91.99,-0.25,45.09999847412109,45.09999847412109,45.09999847412109,45.09999847412109,45.09999847412109,19914
2020-08-28,92.37,93.02,93.1,92.2,-0.68,45.04999923706055,45.290000915527344,44.81999969482422,45.04999923706055,45.04999923706055,620
2020-08-27,93.0,92.85,93.32,92.42,0.0,45.619998931884766,45.81999969482422,44.560001373291016,45.09000015258789,45.09000015258789,10776
